Provider ID,Provider Name,Start Date,State of License
215,"GreenArrow, Bula",6/1/21,Florida
110,"GreenArrow, Carmon",11/1/21,New York
880,"GreenArrow, Jazmin",11/1/21,Texas
319,"GreenArrow, Xiomara",11/1/21,Texas
269,"GreenArrow, Millicent",11/1/21,New York
423,"GreenArrow, Helene",11/1/21,Florida
138,"GreenArrow, Marybelle",11/1/21,New York
167,"GreenArrow, Latisha",11/1/21,New York
116,"GreenArrow, Laticia",11/1/21,New York
168,"GreenArrow, Jospeh",11/1/21,Florida
117,"GreenArrow, Berniece",11/1/21,New York
297,"GreenArrow, Joella",10/1/21,Florida
933,"GreenArrow, Jaimee",10/1/21,Florida
679,"GreenArrow, Millicent",10/1/21,Florida
197,"GreenArrow, Annelle",10/1/21,Massachusetts
325,"GreenArrow, Olene",10/1/21,New York
694,"GreenArrow, Mauricio",10/1/21,Florida
479,"GreenArrow, Lauryn",10/1/21,New York
326,"GreenArrow, Lela",10/1/21,Arizona
708,"GreenArrow, Loraine",10/1/21,Florida
147,"GreenArrow, Lela",10/1/21,Florida
210,"GreenArrow, Xiomara",10/1/21,Texas
200,"GreenArrow, Theressa",3/1/21,New York; New Jersey
431,"GreenArrow, Fernande",6/1/21,Florida
219,"GreenArrow, Yaeko",9/1/21,New York
277,"GreenArrow, Theressa",10/1/21,New York
150,"GreenArrow, Eugene",10/1/21,Florida
304,"GreenArrow, Cora",11/1/21,New York
305,"GreenArrow, Laticia",9/1/21,Florida; New York
239,"GreenArrow, Lauryn",8/1/21,Arizona; California; Pennsylvania
177,"GreenArrow, Loraine",7/1/21,Connecticut
505,"GreenArrow, Crissy",5/1/21,New York
332,"GreenArrow, Olene",11/1/21,New York
461,"Havok, Denisha",11/1/21,New York
179,"Havok, Xiomara",10/1/21,New York
334,"Havok, Emiko",3/1/21,New York
283,"Havok, Berniece",6/1/21,New York
233,"Havok, Cherie",9/1/21,New Jersey
543,"Havok, Lisha",10/1/21,New York
464,"Havok, Salena",10/1/21,New York
551,"Havok, Berniece",11/1/21,New York; Texas
812,"Havok, Crissy",9/1/21,New York
47@,"Havok, Ludivina",8/1/21,Florida
158,"Havok, Millicent",7/1/21,Florida
466,"Havok, Jospeh",5/1/21,Florida; Rhode Island
389,"Havok, Wiley",11/1/21,Florida
312,"Havok, Maragret",11/1/21,Florida
314,"Havok, Helene",10/1/21,Florida; Ohio
468,"Havok, Fidel",3/1/21,Massachusetts
315,"Havok, Ching",6/1/21,New York
265,"Havok, Yolonda",9/1/21,New Jersey
141,"Havok, Florrie",10/1/21,New Jersey
218,"Havok, Vertie",10/1/21,New York
449,"Havok, Milan",11/1/21,New York
399,"Havok, Yolonda",9/1/21,Texas
219,"Havok, Latarsha",8/1/21,Florida
149,"Havok, Laticia",7/1/21,New Jersey;New York
117,"Havok, Chaya",5/1/21,Florida
194,"Havok, Carmon",11/1/21,Texas
118,"Havok, Carmel",11/1/21,Florida
424,"Havok, Xiomara",10/1/21,New York
401,"Havok, Israel",10/1/21,Texas
376,"Havok, Ronny",10/1/21,Texas
275,"Havok, Leonora",10/1/21,New York
122,"Havok, Elmo",10/1/21,Florida
149,"Havok, Marybelle",10/1/21,New York
431,"Havok, Nohemi",1/1/21,New York
278,"Havok, Bula",6/1/21,New York
485,"Havok, Xiomara",2/1/21,Florida
484,"Havok, Cherie",10/1/21,New York
433,"Havok, Coralee",10/1/21,Florida
433,"Havok, Kandra",11/1/21,Florida
127,"Havok, Angeline",9/1/21,Florida
306,"Havok, Lenore",8/1/21,Massachusetts
768,"Hawkeye, Lisha",7/1/21,New York
281,"Hawkeye, Lisha",5/1/21,Florida
282,"Hawkeye, Leonore",11/1/21,New York
410,"Hawkeye, Kami",11/1/21,Arizona
257,"Hawkeye, Helene",10/1/21,Florida
387,"Hawkeye, Dorthy",2/1/21,Florida
557,"Hawkeye, Crissy",4/1/21,Texas
132,"Hawkeye, Yolonda",6/1/21,New York; New Jersey
184,"Hawkeye, Lela",11/1/21,Florida
184,"Hawkeye, Christi",11/1/21,New York
822,"Hawkeye, Olene",11/1/21,New York
312,"Hawkeye, Christi",11/1/21,Florida
159,"Hawkeye, Jaimee",11/1/21,New York
134,"Hawkeye, Patrick",11/1/21,Florida; New York
262,"Hawkeye, Joella",11/1/21,Arizona; California; Pennsylvania
848,"Hawkeye, Clayton",11/1/21,Connecticut
213,"Hawkeye, Ronny",11/1/21,New York
392,"Hawkeye, Emiko",11/1/21,New York
343,"Hawkeye, Anthony",10/1/21,New York
394,"Hawkeye, Christi",10/1/21,New York
292,"Hawkeye, Salena",10/1/21,New York
190,"Hawkeye, Coralee",10/1/21,New York
115,"Hawkeye, Theressa",10/1/21,New Jersey
139,"Hawkeye, Cora",10/1/21,New York
166,"Hawkeye, Eugene",10/1/21,New York
271,"Hawkeye, Dawn",10/1/21,New York; Texas
194,"Hawkeye, Marybelle",10/1/21,New York
399,"Hawkeye, Aide",10/1/21,Florida
297,"Hawkeye, Ching",10/1/21,Florida
297,"Hawkeye, Kasey",3/1/21,Florida; Rhode Island
349,"Hawkeye, Marybelle",6/1/21,Florida
375,"Hawkeye, Ian",9/1/21,Florida
298,"Hawkeye, Joella",10/1/21,Florida; Ohio
170,"Hawkeye, Melani",10/1/21,Massachusetts
222,"Hawkeye, Latarsha",11/1/21,New York
955,"Hawkeye, Annelle",9/1/21,New Jersey
479,"Hawkeye, Christi",8/1/21,New Jersey
480,"Hawkeye, Jaimee",7/1/21,New York
200,"Hawkeye, Bula",5/1/21,New York
405,"Hawkeye, Lenore",11/1/21,Texas
381,"Hawkeye, Theressa",11/1/21,Florida
234,"Hawkeye, Leonora",10/1/21,New Jersey;New York
407,"Hawkeye, Milan",3/1/21,Florida
243,"Hawkeye, Aide",6/1/21,Texas
755,"Hawkeye, Moshe",9/1/21,Florida
101,"Hawkeye, Millicent",10/1/21,New York
230,"Hawkeye, Jaimee",10/1/21,Texas
383,"Hawkeye, Salena",11/1/21,Texas
230,"Hawkman, Ching",9/1/21,New York
307,"Hawkman, Milan",8/1/21,Florida
264,"Hawkman, Leonore",7/1/21,New York
410,"Hawkman, Lauryn",5/1/21,New York
257,"Hawkman, Alona",11/1/21,New York
309,"Hawkman, Yolonda",11/1/21,Florida
258,"Hawkman, Ludivina",10/1/21,New York
335,"Hawkman, Ronny",3/1/21,Florida
539,"Hawkman, Wiley",6/1/21,Florida
540,"Hawkman, Yaeko",9/1/21,Florida
412,"Hawkman, Jaimee",10/1/21,Massachusetts
294,"Hawkman, Ching",10/1/21,New York
311,"Hawkman, Dawn",11/1/21,Florida
552,"Hawkman, Lela",9/1/21,New York
208,"Hawkman, Loraine",8/1/21,Arizona
209,"Hawkman, Kasey",7/1/21,Florida
337,"Hawkman, Denisha",5/1/21,Florida
314,"Hawkman, Anthony",11/1/21,Texas
134,"Hawkman, Dorthy",11/1/21,New York; New Jersey
185,"Hawkman, Vertie",10/1/21,Florida
69@,"Hawkman, Aide",10/1/21,New York
390,"Hawkman, Aide",10/1/21,New York
160,"Hawkman, Torie",10/1/21,Florida
315,"Hawkman, Lela",10/1/21,New York
88@,"Hawkman, Lauryn",10/1/21,Florida; New York
342,"Hawkman, Dawn",1/1/21,Arizona; California; Pennsylvania
470,"Hawkman, Gerard",6/1/21,Connecticut
266,"Hawkman, Gerard",2/1/21,New York
164,"Hawkman, Anthony",10/1/21,New York
292,"Hawkman, Jospeh",10/1/21,New York
266,"Hawkman, Kami",11/1/21,New York
344,"Hawkman, Fernande",9/1/21,New York
242,"Hawkman, Hyo",8/1/21,New York
421,"Hawkman, Annelle",7/1/21,New Jersey
447,"Hawkman, Astrid",5/1/21,New York
166,"Hawkman, Carmel",11/1/21,New York
243,"Hawkman, Dawn",11/1/21,New York; Texas
473,"Hawkman, Crissy",10/1/21,New York
168,"Hawkman, Joella",2/1/21,Florida
373,"Hawkman, Everett",4/1/21,Florida
155,"Hawkman, Gerard",6/1/21,Florida; Rhode Island
419,"Hawkman, Fidel",11/1/21,Florida
421,"Hawkman, Preston",11/1/21,Florida
349,"Hawkman, Felicita",11/1/21,Florida; Ohio
196,"Hawkman, Cherie",11/1/21,Massachusetts
375,"Hawkman, Laticia",11/1/21,New York
693,"Hawkman, Lisha",11/1/21,New Jersey
274,"Hawkman, Ronny",11/1/21,New Jersey
198,"Hawkman, Dawn",11/1/21,New York
968,"Hawkman, Joella",11/1/21,New York
714,"Hawkman, Taren",11/1/21,Texas
481,"Hawkman, Moshe",10/1/21,Florida
174,"Hawkman, Eugenie",10/1/21,New Jersey;New York
379,"Hawkman, Jazmin",10/1/21,Florida
380,"Hawkman, Daniell",10/1/21,Texas
150,"Hawkman, Fidel",10/1/21,Florida
482,"Hawkman, Carmon",10/1/21,New York
380,"Hawkman, Jospeh",10/1/21,Texas
740,"Hawkman, Theressa",10/1/21,Texas
126,"Hawkman, Theressa",10/1/21,New York
331,"Hawkman, Jazmin",10/1/21,Florida
409,"Hawkman, Christi",10/1/21,New York
205,"Hulk, Crissy",3/1/21,New York
773,"Hulk, Mauricio",6/1/21,New York
461,"Hulk, Cherie",9/1/21,Florida
103,"Hulk, Milan",10/1/21,New York
462,"Hulk, Latisha",10/1/21,Florida
129,"Hulk, Theressa",11/1/21,Florida
206,"Hulk, Carmon",9/1/21,Florida
360,"Hulk, Everett",8/1/21,Massachusetts
786,"Hulk, Kimber",7/1/21,New York
360,"Hulk, Florrie",5/1/21,Florida
181,"Hulk, Florrie",11/1/21,New York
283,"Hulk, Berniece",11/1/21,Arizona
335,"Hulk, Lela",10/1/21,Florida
105,"Hulk, Joella",3/1/21,Florida
131,"Hulk, Laticia",6/1/21,Texas
208,"Hulk, Lenore",9/1/21,New York; New Jersey
806,"Hulk, Aide",10/1/21,Florida
106,"Hulk, Patrick",10/1/21,New York
362,"Hulk, Theressa",11/1/21,New York
132,"Hulk, Patrick",9/1/21,Florida
209,"Hulk, Eugenie",8/1/21,New York
362,"Hulk, Alona",7/1/21,Florida; New York
465,"Hulk, Coralee",5/1/21,Arizona; California; Pennsylvania
50@,"Hulk, Kasey",11/1/21,Connecticut
158,"Hulk, Theressa",11/1/21,New York
235,"Hulk, Torie",10/1/21,New York
440,"Hulk, Clayton",3/1/21,New York
107,"Hulk, Florrie",6/1/21,New York
159,"Hulk, Delois",9/1/21,New York
235,"Hulk, Dawn",10/1/21,New York
61@,"Hulk, Moshe",10/1/21,New Jersey
364,"Hulk, Elene",11/1/21,New York
441,"Hulk, Cherie",9/1/21,New York
314,"Hulk, Fidel",8/1/21,New York; Texas
442,"Hulk, Elene",7/1/21,New York
136,"Hulk, Elmo",5/1/21,Florida
162,"Hulk, Milan",11/1/21,Florida
418,"Hulk, Aide",11/1/21,Florida; Rhode Island
418,"Hulk, Kasey",10/1/21,Florida
163,"Hulk, Dorthy",10/1/21,Florida
265,"Hulk, Debra",10/1/21,Florida; Ohio
188,"Hulk, Jazmin",10/1/21,Massachusetts
137,"Hulk, Eugenie",10/1/21,New York
869,"Hulk, Annelle",10/1/21,New Jersey
240,"Hulk, Denisha",1/1/21,New Jersey
317,"Hulk, Marge",6/1/21,New York
394,"Hulk, Salena",2/1/21,New York
104,"Hulk, Theressa",10/1/21,Texas
471,"Hulk, Crissy",10/1/21,Florida
164,"Hulk, Ronny",11/1/21,New Jersey;New York
369,"Hulk, Dorthy",9/1/21,Florida
365,"Hulk, Kami",8/1/21,Texas
190,"Hulk, Gerard",7/1/21,Florida
293,"Hulk, Vina",5/1/21,New York
268,"Hulk, Genie",11/1/21,Texas
191,"Hulk, Ronny",11/1/21,Texas
242,"Hulk, Crissy",10/1/21,New York
217,"Hulk, Kasey",2/1/21,Florida
473,"Hulk, Annelle",4/1/21,New York
243,"Hulk, Genie",6/1/21,New York
218,"Hulk, Xiomara",11/1/21,New York
422,"Hulk, Annelle",11/1/21,Florida
423,"Hulk, Felix",11/1/21,New York
424,"Hulk, Olene",11/1/21,Florida
918,"Hulk, Eugene",11/1/21,Florida
219,"Hulk, Clayton",11/1/21,Florida
297,"Hulk, Lela",11/1/21,Massachusetts
374,"Hulk, Margaretta",11/1/21,New York
399,"Hulk, Joella",11/1/21,Florida
159,"Hulk, Torie",11/1/21,New York
195,"Hulk, Bula",10/1/21,Arizona
118,"Hulk, Denisha",10/1/21,Florida
272,"Hulk, Torie",10/1/21,Florida
144,"Hulk, Elene",10/1/21,Texas
400,"Hulk, Salena",10/1/21,New York; New Jersey
118,"Hulk, Dorthy",10/1/21,Florida
196,"Hulk, Vertie",10/1/21,New York
170,"Hulk, Marge",10/1/21,New York
196,"Hulk, Jerrold",10/1/21,Florida
171,"Hulk, Chaya",10/1/21,New York
427,"Hulk, Lela",10/1/21,Florida; New York
453,"Hulk, Margaretta",3/1/21,Arizona; California; Pennsylvania
120,"Hulk, Damaris",6/1/21,Connecticut
172,"Hulk, Anthony",9/1/21,New York
300,"Hulk, Xiomara",10/1/21,New York
223,"Hulk, Debra",10/1/21,New York
198,"Hulk, Carmel",11/1/21,New York
377,"Hulk, Carmon",9/1/21,New York
274,"Hulk, Daniell",8/1/21,New York
428,"Hulk, Xiomara",7/1/21,New Jersey
454,"Hulk, Berniece",5/1/21,New York
301,"Hulk, Eugenie",11/1/21,New York
352,"Hulk, Hyo",11/1/21,New York; Texas
480,"Hulk, Vina",10/1/21,New York
199,"Hulk, Olene",3/1/21,Florida
429,"Hulk, Christi",6/1/21,Florida
716,"Hulk, Lauryn",9/1/21,Florida; Rhode Island
726,"Hulk, Joella",10/1/21,Florida
354,"Hulk, Lien",10/1/21,Florida
175,"Hulk, Jospeh",11/1/21,Florida; Ohio
482,"Hulk, Ludivina",9/1/21,Massachusetts
380,"Hulk, Elmo",8/1/21,New York
354,"Hulk, Nohemi",7/1/21,New Jersey
252,"Hulk, Zoraida",5/1/21,New Jersey
457,"Hulk, Milan",11/1/21,New York
737,"Hulk, Gerard",11/1/21,New York
993,"Hulk, Florrie",10/1/21,Texas
483,"Hulk, Clayton",3/1/21,Florida
253,"Hulk, Cora",6/1/21,New Jersey;New York
494,"Hulk, Lizabeth",9/1/21,Florida
280,"Hulk, Kasey",10/1/21,Texas
126,"Hulk, Israel",10/1/21,Florida
254,"Hulk, Nohemi",11/1/21,New York
101,"Hulk, Lauryn",9/1/21,Texas
152,"Hulk, Latarsha",8/1/21,Texas
127,"Hulk, Joella",7/1/21,New York
178,"Hulk, Daniell",5/1/21,Florida
281,"Hulk, Aide",11/1/21,New York
435,"HumanTorch, Dorthy",11/1/21,New York
436,"HumanTorch, Eugenie",10/1/21,New York
437,"HumanTorch, Theressa",10/1/21,Florida
386,"HumanTorch, Lenore",10/1/21,New York
105,"HumanTorch, Moshe",10/1/21,Florida
183,"HumanTorch, Lisha",10/1/21,Florida
558,"HumanTorch, Helene",10/1/21,Florida
132,"HumanTorch, Chester",1/1/21,Massachusetts
364,"HumanTorch, Bula",6/1/21,New York
108,"HumanTorch, Debra",2/1/21,Florida
236,"HumanTorch, Yolonda",10/1/21,New York
467,"HumanTorch, Angeline",10/1/21,Arizona
591,"HumanTorch, Alesia",11/1/21,Florida
264,"HumanTorch, Dorthy",9/1/21,Florida
470,"HumanTorch, Theressa",8/1/21,Texas
113,"HumanTorch, Dorthy",7/1/21,New York; New Jersey
369,"HumanTorch, Bula",5/1/21,Florida
882,"HumanTorch, Anthony",11/1/21,New York
395,"HumanTorch, Eugene",11/1/21,New York
217,"HumanTorch, Denisha",10/1/21,Florida
382,"HumanTorch, Jaimee",2/1/21,New York
474,"HumanTorch, Berniece",4/1/21,Florida; New York
372,"HumanTorch, Olene",6/1/21,Arizona; California; Pennsylvania
245,"HumanTorch, Cherie",11/1/21,Connecticut
424,"HumanTorch, Fernande",11/1/21,New York
422,"HumanTorch, Nohemi",11/1/21,New York
170,"HumanTorch, Randa",11/1/21,New York
427,"HumanTorch, Moshe",11/1/21,New York
273,"HumanTorch, Millicent",11/1/21,New York
325,"HumanTorch, Patrick",11/1/21,New York
173,"HumanTorch, Ching",11/1/21,New Jersey
276,"HumanTorch, Ching",11/1/21,New York
482,"HumanTorch, Xiomara",11/1/21,New York
303,"HumanTorch, Lizabeth",10/1/21,New York; Texas
992,"HumanTorch, Bula",10/1/21,New York
380,"HumanTorch, Daniell",10/1/21,Florida
994,"HumanTorch, Cherie",10/1/21,Florida
355,"HumanTorch, Debra",10/1/21,Florida; Rhode Island
235,"HumanTorch, Loraine",10/1/21,Florida
151,"HumanTorch, Carmel",10/1/21,Florida
280,"HumanTorch, Taren",10/1/21,Florida; Ohio
205,"Iceman, Theressa",10/1/21,Massachusetts
155,"Iceman, Denisha",10/1/21,New York
206,"Iceman, Berniece",10/1/21,New Jersey
334,"Iceman, Xiomara",3/1/21,New Jersey
800,"Iceman, Eugenie",6/1/21,New York
336,"Iceman, Milan",9/1/21,New York
157,"Iceman, Florrie",10/1/21,Texas
413,"Iceman, Joella",10/1/21,Florida
311,"Iceman, Melani",11/1/21,New Jersey;New York
183,"Iceman, Daniell",9/1/21,Florida
159,"Iceman, Marybelle",8/1/21,Texas
339,"Iceman, Helene",7/1/21,Florida
340,"Iceman, Annelle",5/1/21,New York
443,"Iceman, Lizabeth",11/1/21,Texas
315,"Iceman, Carmel",11/1/21,Texas
290,"Iceman, Xiomara",10/1/21,New York
162,"Iceman, Cherie",3/1/21,Florida
265,"Iceman, Aide",6/1/21,New York
103,"Iceman, Aide",9/1/21,New York
189,"Iceman, Berniece",10/1/21,New York
344,"Iceman, Jospeh",10/1/21,Florida
447,"Iceman, Salena",11/1/21,New York
319,"Iceman, Ronny",9/1/21,Florida
216,"Iceman, Yaeko",8/1/21,Florida
243,"Iceman, Bula",7/1/21,Florida
243,"Iceman, Genie",5/1/21,Massachusetts
295,"Iceman, Salena",11/1/21,New York
142,"Iceman, Vina",11/1/21,Florida
450,"Iceman, Mauricio",10/1/21,New York
425,"Iceman, Debra",3/1/21,Arizona
247,"Iceman, Lela",6/1/21,Florida
119,"Iceman, Annelle",9/1/21,Florida
350,"Iceman, Gerard",10/1/21,Texas
273,"Iceman, Ching",10/1/21,New York; New Jersey
401,"Iceman, Lizabeth",11/1/21,Florida
176,"Iceman, Fidel",9/1/21,New York
427,"Iceman, Joella",8/1/21,New York
223,"Iceman, Moshe",7/1/21,Florida
707,"Iceman, Angeline",5/1/21,New York
430,"Iceman, Cora",11/1/21,Florida; New York
200,"Iceman, Milan",11/1/21,Arizona; California; Pennsylvania
431,"Iceman, Mauricio",10/1/21,Connecticut
380,"Iceman, Lenore",10/1/21,New York
228,"Iceman, Abram",10/1/21,New York
741,"Iceman, Vertie",10/1/21,New York
304,"Iceman, Eugene",10/1/21,New York
176,"Iceman, Olene",10/1/21,New York
125,"Iceman, Yolonda",1/1/21,New York
459,"Iceman, Joella",6/1/21,New Jersey
203,"Iceman, Felicita",2/1/21,New York
383,"Iceman, Berniece",10/1/21,New York
4@h,"InvisibleWoman, Lisha",10/1/21,New York; Texas
282,"InvisibleWoman, Yaeko",11/1/21,New York
129,"InvisibleWoman, Denver",9/1/21,Florida
207,"InvisibleWoman, Cherie",8/1/21,Florida
181,"InvisibleWoman, Carmel",7/1/21,Florida; Rhode Island
387,"InvisibleWoman, Olene",5/1/21,Florida
313,"InvisibleWoman, Loraine",11/1/21,Florida
108,"InvisibleWoman, Nohemi",11/1/21,Florida; Ohio
339,"InvisibleWoman, Salena",10/1/21,Massachusetts
416,"InvisibleWoman, Kasey",2/1/21,New York
587,"InvisibleWoman, Dawn",4/1/21,New Jersey
289,"InvisibleWoman, Kasey",6/1/21,New Jersey
264,"InvisibleWoman, Preston",11/1/21,New York
162,"InvisibleWoman, Ronny",11/1/21,New York
394,"InvisibleWoman, Denisha",11/1/21,Texas
241,"InvisibleWoman, Dawn",11/1/21,Florida
113,"InvisibleWoman, Alona",11/1/21,New Jersey;New York
472,"InvisibleWoman, Joella",11/1/21,Florida
628,"InvisibleWoman, Laticia",11/1/21,Texas
370,"InvisibleWoman, Lauryn",11/1/21,Florida
191,"InvisibleWoman, Crissy",11/1/21,New York
192,"InvisibleWoman, Ian",11/1/21,Texas
900,"InvisibleWoman, Aide",10/1/21,Texas
398,"InvisibleWoman, Joella",10/1/21,New York
168,"InvisibleWoman, Lenore",10/1/21,Florida
670,"InvisibleWoman, Ching",10/1/21,New York
144,"InvisibleWoman, Dorthy",10/1/21,New York
323,"InvisibleWoman, Hyo",10/1/21,New York
452,"InvisibleWoman, Dorthy",10/1/21,Florida
145,"InvisibleWoman, Eugenie",10/1/21,New York
478,"InvisibleWoman, Corrie",10/1/21,Florida
478,"InvisibleWoman, Kasey",10/1/21,Florida
696,"InvisibleWoman, Mauricio",10/1/21,Florida
377,"InvisibleWoman, Ludivina",3/1/21,Massachusetts
192,"InvisibleWoman, Theressa",6/1/21,New York
172,"InvisibleWoman, Angeline",9/1/21,Florida
224,"InvisibleWoman, Elene",10/1/21,New York
403,"InvisibleWoman, Hyo",10/1/21,Arizona
276,"InvisibleWoman, Elmo",11/1/21,Florida
976,"InvisibleWoman, Florrie",9/1/21,Florida
722,"InvisibleWoman, Fidel",8/1/21,Texas
353,"InvisibleWoman, Daniell",7/1/21,New York; New Jersey
405,"InvisibleWoman, Torie",5/1/21,Florida
125,"InvisibleWoman, Vertie",11/1/21,New York
278,"InvisibleWoman, Florrie",11/1/21,New York
151,"InvisibleWoman, Vertie",10/1/21,Florida
407,"InvisibleWoman, Lela",3/1/21,New York
762,"InvisibleWoman, Xiomara",6/1/21,Florida; New York
256,"IronMan, Joella",9/1/21,Arizona; California; Pennsylvania
435,"IronMan, Crissy",10/1/21,Connecticut
308,"IronMan, Lauryn",10/1/21,New York
308,"IronMan, Everett",11/1/21,New York
129,"IronMan, Denisha",9/1/21,New York
789,"IronMan, Delois",8/1/21,New York
280,"IronMan, Chester",7/1/21,New York
156,"IronMan, Aide",5/1/21,New York
463,"IronMan, Moshe",11/1/21,New Jersey
795,"IronMan, Cherie",11/1/21,New York
156,"IronMan, Xiomara",10/1/21,New York
157,"IronMan, Delois",3/1/21,New York; Texas
233,"IronMan, Theressa",6/1/21,New York
285,"IronMan, Ching",9/1/21,Florida
336,"IronMan, Jaimee",10/1/21,Florida
208,"IronMan, Kristofer",10/1/21,Florida; Rhode Island
821,"IronMan, Olene",11/1/21,Florida
210,"IronMan, Torie",9/1/21,Florida
339,"IronMan, Ronny",8/1/21,Florida; Ohio
161,"IronMan, Berniece",7/1/21,Massachusetts
161,"IronMan, Lisha",5/1/21,New York
289,"IronMan, Felicita",11/1/21,New Jersey
136,"IronMan, Xiomara",11/1/21,New Jersey
602,"IronMan, Anthony",10/1/21,New York
291,"IronMan, Xiomara",10/1/21,New York
354,"IronMan, Ronny",10/1/21,Texas
394,"IronMan, Eugenie",10/1/21,Florida
267,"IronMan, Kasey",10/1/21,New Jersey;New York
216,"IronMan, Lisha",10/1/21,Florida
637,"IronMan, Genie",1/1/21,Texas
901,"IronMan, Carmel",6/1/21,Florida
192,"IronMan, Leonora",2/1/21,New York
397,"IronMan, Elmo",10/1/21,Texas
321,"IronMan, Lenore",10/1/21,Texas
372,"IronMan, Alesia",11/1/21,New York
450,"IronMan, Ching",9/1/21,Florida
348,"IronMan, Berniece",8/1/21,New York
375,"IronMan, Carmon",7/1/21,New York
171,"IronMan, Delois",5/1/21,New York
350,"IronMan, Dawn",11/1/21,Florida
401,"IronMan, Vina",11/1/21,New York
120,"IronMan, Ching",10/1/21,Florida
453,"IronMan, Fidel",2/1/21,Florida
275,"IronMan, Hyo",4/1/21,Florida
173,"IronMan, Elene",6/1/21,Massachusetts
327,"IronMan, Eugenie",11/1/21,New York
327,"IronMan, Millicent",11/1/21,Florida
378,"IronMan, Joella",11/1/21,New York
380,"IronMan, Damaris",11/1/21,Arizona
252,"IronMan, Christi",11/1/21,Florida
231,"IronMan, Randa",11/1/21,Florida
203,"IronMan, Dorthy",11/1/21,Texas
178,"IronMan, Kasey",11/1/21,New York; New Jersey
254,"IronMan, Theressa",11/1/21,Florida
507,"IronMan, Mauricio",11/1/21,New York
358,"Joker, Vertie",10/1/21,New York
102,"Joker, Moshe",10/1/21,Florida
230,"Joker, Moshe",10/1/21,New York
307,"Joker, Annelle",10/1/21,Florida; New York
154,"Joker, Aide",10/1/21,Arizona; California; Pennsylvania
522,"Joker, Chester",10/1/21,Connecticut
308,"Joker, Lenore",10/1/21,New York
308,"Joker, Milan",10/1/21,New York
206,"Joker, Elene",10/1/21,New York
207,"Joker, Crissy",10/1/21,New York
209,"Joker, Florrie",10/1/21,New York
337,"Joker, Kasey",3/1/21,New York
306,"Joker, Jaimee",6/1/21,New Jersey
236,"Joker, Dorthy",9/1/21,New York
415,"Joker, Lizabeth",10/1/21,New York
415,"Joker, Carmel",10/1/21,New York; Texas
391,"Joker, Joella",11/1/21,New York
340,"Joker, Lenore",9/1/21,Florida
289,"Joker, Leonora",8/1/21,Florida
186,"Joker, Chester",7/1/21,Florida; Rhode Island
417,"Joker, Ronny",5/1/21,Florida
186,"Joker, Denisha",11/1/21,Florida
417,"Joker, Delois",11/1/21,Florida; Ohio
595,"Joker, Margaretta",10/1/21,Massachusetts
239,"Joker, Fidel",3/1/21,New York
90@,"Joker, Salena",6/1/21,New Jersey
445,"Joker, Kasey",9/1/21,New Jersey
617,"Joker, Marge",10/1/21,New York
420,"Joker, Elene",10/1/21,New York
119,"Joker, Jaimee",11/1/21,Texas
268,"Joker, Preston",9/1/21,Florida
126,"Joker, Helene",8/1/21,New Jersey;New York
320,"Joker, Hyo",7/1/21,Florida
448,"Joker, Kami",5/1/21,Texas
422,"Joker, Zoraida",11/1/21,Florida
245,"Joker, Salena",11/1/21,New York
426,"Joker, Genie",10/1/21,Texas
432,"Joker, Cherie",3/1/21,Texas
121,"Joker, Eugenie",6/1/21,New York
300,"Joker, Cherie",9/1/21,Florida
121,"Joker, Coralee",10/1/21,New York
456,"Joker, Torie",10/1/21,New York
201,"Joker, Marybelle",11/1/21,New York
481,"Joker, Salena",9/1/21,Florida
432,"Joker, Emiko",8/1/21,New York
486,"Joker, Joella",7/1/21,Florida
743,"Joker, Florrie",5/1/21,Florida
233,"Joker, Vina",11/1/21,Florida
746,"Joker, Xiomara",11/1/21,Massachusetts
330,"Joker, Dorthy",10/1/21,New York
331,"Joker, Cherie",10/1/21,Florida
126,"Joker, Genie",10/1/21,New York
498,"Joker, Yaeko",10/1/21,Arizona
408,"Joker, Salena",10/1/21,Florida
178,"Joker, Joella",10/1/21,Florida
153,"Joker, Maragret",1/1/21,Texas
153,"Joker, Dorthy",6/1/21,New York; New Jersey
510,"Joker, Crissy",2/1/21,Florida
523,"Jordon, Vina",10/1/21,New York
180,"Jordon, Emiko",10/1/21,New York
232,"Jordon, Jaimee",11/1/21,Florida
207,"Jordon, Coralee",9/1/21,New York
283,"Jordon, Yolonda",8/1/21,Florida; New York
801,"Jordon, Alona",7/1/21,Arizona; California; Pennsylvania
336,"Jordon, Xiomara",5/1/21,Connecticut
464,"Jordon, Florrie",11/1/21,New York
38@,"Jordon, Laticia",11/1/21,New York
362,"Jordon, Florrie",10/1/21,New York
260,"Jordon, Vertie",2/1/21,New York
311,"Jordon, Theressa",4/1/21,New York
465,"Jordon, Angeline",6/1/21,New York
561,"Jordon, Carmel",11/1/21,New Jersey
184,"Jordon, Gerard",11/1/21,New York
260,"Jordon, Millicent",11/1/21,New York
318,"Jordon, Florrie",11/1/21,New York; Texas
321,"Jordon, Lisha",11/1/21,New York
186,"Jordon, Genie",11/1/21,Florida
238,"Jordon, Theressa",11/1/21,Florida
443,"Jordon, Astrid",11/1/21,Florida; Rhode Island
468,"Jordon, Jospeh",11/1/21,Florida
594,"Jordon, Delois",11/1/21,Florida
418,"Jordon, Gerard",10/1/21,Florida; Ohio
